family_id,family_display_name,family_utility_name,current_label,current_name,current_startdate,earliest_available_startdate,baseline_label,baseline_name,baseline_startdate,name_changed_over_window,actual_years_spanned,blended_energy_rate_cagr_10yr,blended_energy_rate_cagr_10yr_needs_review,years_of_available_history,status,reason
539fbf7eec4f024c27d8922b,SCHEDULE ED ECONOMIC DEVELOPMENT,Imperial Irrigation District,539fbf7eec4f024c27d8922b,SCHEDULE ED ECONOMIC DEVELOPMENT,1999-04-01 13:00:00+00:00,1999-04-01 13:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
539fbfc6ec4f024c27d89531,"Time of Use, General Service, Demand Metered, Option R: GS-2 TOU R - Single phase (2kV-50kV)",Southern California Edison Co,67535623a7d2ac0ef60003c2,"Time of Use, General Service, Demand Metered, Option R: GS-2 TOU R - Single phase (2kV-50kV)",2024-10-01 06:00:00+00:00,2014-01-01 08:00:00+00:00,539fbfc6ec4f024c27d89531,"Time of Use, General Service, Demand Metered, Option R: GS-2 TOU R - Single phase (Under 2kV)",2014-01-01 08:00:00+00:00,True,10.746064339493497,0.04743592190125412,False,10.746064339493497,included,ok
539fbfc6ec4f024c27d8953b,Agriculture Power AG-1 (Rate B) Secondary,Pacific Gas & Electric Co,69de97db6c6b1b3352045e3e,Agriculture Power AG-1 (Rate B) Secondary,2026-03-27 07:00:00+00:00,2014-02-01 08:00:00+00:00,574da8e05457a3d3795e629d,Agriculture Power AG-1 (Rate B),2016-03-24 07:00:00+00:00,True,10.00684462696783,0.012163729095687748,False,12.145106091718,included,ok
539fbfd9ec4f024c27d8962f,Schedule SG Self-Generation(above 10kW and below 500kW) With Standby Service.,Turlock Irrigation District,539fbfd9ec4f024c27d8962f,Schedule SG Self-Generation(above 10kW and below 500kW) With Standby Service.,2011-01-01 13:00:00+00:00,2011-01-01 13:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
539fbfeaec4f024c27d896af,A-6 Small General Service TOU Poly Phase,Pacific Gas & Electric Co,69de98911ae3be1716020edb,A-6 Small General Service TOU Poly Phase,2026-03-27 07:00:00+00:00,2014-01-01 13:00:00+00:00,574cc1b25457a39b4c5e62a0,A-6 Small General Service TOU Poly Phase,2016-03-24 07:00:00+00:00,False,10.00684462696783,0.058624001541053294,False,12.229979466119097,included,ok
539fc043ec4f024c27d89a21,Schedule IC-25 2005 Industrial Contract: 2005-2012 25 MW Minimum Demand,Modesto Irrigation District,5b2824245457a3723de5d863,Schedule IC-25 2005 Industrial Contract: 2005-2012 25 MW Minimum Demand,2017-01-01 08:00:00+00:00,2013-04-01 13:00:00+00:00,,,,,,,False,3.7508555783709787,excluded,only 3.8 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
539fc0a2ec4f024c27d89e35,Schedule FC Farm Service - Connected Load,Turlock Irrigation District,539fc0a2ec4f024c27d89e35,Schedule FC Farm Service - Connected Load,2009-02-01 13:00:00+00:00,2009-02-01 13:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
539fc0c6ec4f024c27d89fc9,Schedule FX Farm Service - Irrigation Pumping Time-Of-Use,Turlock Irrigation District,539fc0c6ec4f024c27d89fc9,Schedule FX Farm Service - Irrigation Pumping Time-Of-Use,2009-02-01 13:00:00+00:00,2009-02-01 13:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
539fc0d8ec4f024c27d8a065,"Time-Of-Use Agricultural and Pumping-Small to Medium: TOU-PA-2, Option CPP-Lite (under 2kV)",Southern California Edison Co,56be1b405457a3ac1e8b456c,"Time-Of-Use Agricultural and Pumping-Small to Medium: TOU-PA-2, Option CPP-Lite (under 2kV)",2016-01-01 07:00:00+00:00,2014-01-01 08:00:00+00:00,,,,,,,False,1.995893223819302,excluded,only 2.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
539fc0ffec4f024c27d8a1f3,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option A (50kV to 220kV)",Southern California Edison Co,539fc0ffec4f024c27d8a1f3,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option A (50kV to 220kV)",2014-01-01 13:00:00+00:00,2014-01-01 13:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
539fc136ec4f024c27d8a453,Schedule NM Flat Rate Service-501 - 800 watts(Summer),Turlock Irrigation District,5b4f926d5457a3776ec6d678,Schedule NM Flat Rate Service-501 - 800 watts(Summer),2015-01-01 08:00:00+00:00,2009-02-01 13:00:00+00:00,,,,,,,False,5.9110198494182065,excluded,only 5.9 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
539fc136ec4f024c27d8a485,"General Service - Demand: GS-2, Three Phase Service(50kV - 220 kV)",Southern California Edison Co,539fc136ec4f024c27d8a485,"General Service - Demand: GS-2, Three Phase Service(50kV - 220 kV)",2014-01-29 13:00:00+00:00,2014-01-29 13:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
539fc137ec4f024c27d8a4b9,Power-Agricultural and Pumping Demand Metered: PA-2 (50kV-220kV),Southern California Edison Co,67572f49c33fc66a3504cc8e,Power-Agricultural and Pumping Demand Metered: PA-2 (50kV-220kV),2024-10-01 06:00:00+00:00,2014-01-01 13:00:00+00:00,539fc137ec4f024c27d8a4b9,Power-Agricultural and Pumping Demand Metered: PA-2 (50kV-220kV),2014-01-01 13:00:00+00:00,False,10.746064339493497,0.055002100198246584,False,10.746064339493497,included,ok
539fc183ec4f024c27d8a7c1,"Time-Of-Use - General Service - Large: TOU-8, Option A (above 50kV)",Southern California Edison Co,5c8180397bece2299eceb3ba,"Time-Of-Use - General Service - Large: TOU-8, Option A (above 50kV)",2018-10-01 07:00:00+00:00,2014-01-01 13:00:00+00:00,,,,,,,False,4.744695414099931,excluded,only 4.7 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
539fc203ec4f024c27d8ace7,A-10 Medium General Demand Service (Primary Voltage),Pacific Gas & Electric Co,69de8955c3f455511f06359f,A-10 Medium General Demand Service (Primary Voltage),2026-03-27 07:00:00+00:00,2014-01-01 13:00:00+00:00,574cc50c5457a3992c5e629f,A-10 Medium General Demand Service (Primary Voltage),2016-03-24 07:00:00+00:00,False,10.00684462696783,0.05028997444889649,False,12.229979466119097,included,ok
539fc215ec4f024c27d8ad95,Schedule CE Commercial Service - Energy Under 35 kW,Turlock Irrigation District,5b4cc81b5457a3e524c6d674,Schedule CE Commercial Service - Energy Under 35 kW,2015-01-01 08:00:00+00:00,2012-02-01 13:00:00+00:00,,,,,,,False,2.9130732375085557,excluded,only 2.9 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
539fc216ec4f024c27d8adc3,Schedule FL Flat Rate Service-Not Exceeding 50% Load Factor 1401 - 1600 Watt,Modesto Irrigation District,539fc216ec4f024c27d8adc3,Schedule FL Flat Rate Service-Not Exceeding 50% Load Factor 1401 - 1600 Watt,2013-04-01 13:00:00+00:00,2013-04-01 13:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
539fc217ec4f024c27d8ae25,"E-19 Medium General Demand TOU (Secondary, Voluntary)",Pacific Gas & Electric Co,69de7e5220aaf9dd060cab5d,"E-19 Medium General Demand TOU (Secondary, Voluntary)",2026-03-27 07:00:00+00:00,2014-01-01 13:00:00+00:00,574db9255457a30b7e5e629e,"E-19 Medium General Demand TOU (Secondary, Voluntary)",2016-03-24 07:00:00+00:00,False,10.00684462696783,0.035169527392933775,False,12.229979466119097,included,ok
539fc23bec4f024c27d8af65,"Time of Use, General Service, Demand Metered, Option R: GS-2 TOU R - Single phase (50kV - 220kV)",Southern California Edison Co,6753562ac8947b02cd012d4e,"Time of Use, General Service, Demand Metered, Option R: GS-2 TOU R - Single phase (50kV - 220kV)",2024-10-01 06:00:00+00:00,2014-01-01 13:00:00+00:00,539fc23bec4f024c27d8af65,"Time of Use, General Service, Demand Metered, Option R: GS-2 TOU R - Single phase (50kV - 220kV)",2014-01-01 13:00:00+00:00,False,10.746064339493497,0.04743592190125412,False,10.746064339493497,included,ok
539fc25dec4f024c27d8b0d1,Time-Of-Use - General Service - Demand Metered: TOU-GS-3 Option CPP (At 220kV),Southern California Edison Co,539fc25dec4f024c27d8b0d1,Time-Of-Use - General Service - Demand Metered: TOU-GS-3 Option CPP (At 220kV),2014-01-01 13:00:00+00:00,2014-01-01 13:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
539fc260ec4f024c27d8b167,"Time of Use, General Service, Demand Metered, Option B: GS-2 TOU B, Single Phase (2kV - 50kV)",Southern California Edison Co,67531e6a1601d496ec0156b8,"Time of Use, General Service, Demand Metered, Option B: GS-2 TOU B, Single Phase (2kV - 50kV)",2024-10-01 06:00:00+00:00,2014-01-29 08:00:00+00:00,539fc260ec4f024c27d8b167,"Time of Use, General Service, Demand Metered, Option B: GS-2 TOU B, Single Phase (2kv - 50kV)",2014-01-29 08:00:00+00:00,True,10.669404517453799,0.04507486042612263,False,10.669404517453799,included,ok
539fc271ec4f024c27d8b1c5,Schedule MC Municipal Uses - Connected Load Under 35 kW,Turlock Irrigation District,5b4e42375457a30e0fc6d675,Schedule MC Municipal Uses - Connected Load Under 35 kW,2015-01-01 08:00:00+00:00,2009-02-01 13:00:00+00:00,,,,,,,False,5.9110198494182065,excluded,only 5.9 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
539fc2aeec4f024c27d8b3d7,"Time-Of-Use Agricultural and Pumping: TOU-PA, Option B (50kV-220kV)",Southern California Edison Co,539fc2aeec4f024c27d8b3d7,"Time-Of-Use Agricultural and Pumping: TOU-PA, Option B (50kV-220kV)",2014-01-01 07:00:00+00:00,2014-01-01 07:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
539fc2c1ec4f024c27d8b4cf,Schedule FE Farm Service - Energy,Turlock Irrigation District,5b4e21e85457a31578c6d675,Schedule FE Farm Service - Energy,2015-01-01 08:00:00+00:00,2009-02-01 13:00:00+00:00,,,,,,,False,5.9110198494182065,excluded,only 5.9 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
539fc333ec4f024c27d8b9b7,Power-Agricultural and Pumping Demand Metered: PA-2 (2kV-50kV),Southern California Edison Co,67572f43c33fc66a3504cc8d,Power-Agricultural and Pumping Demand Metered: PA-2 (2kV-50kV),2024-10-01 06:00:00+00:00,2014-01-01 13:00:00+00:00,539fc333ec4f024c27d8b9b7,Power-Agricultural and Pumping Demand Metered: PA-2 (2kV-50kV),2014-01-01 13:00:00+00:00,False,10.746064339493497,0.055002100198246584,False,10.746064339493497,included,ok
539fc333ec4f024c27d8b9bb,Schedule MD Municipal Uses - Demand Metered 35 kW and Over,Turlock Irrigation District,5b4e3dd35457a32c3ec6d675,Schedule MD Municipal Uses - Demand Metered 35 kW and Over,2015-01-01 08:00:00+00:00,2009-02-01 13:00:00+00:00,,,,,,,False,5.9110198494182065,excluded,only 5.9 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
539fc344ec4f024c27d8ba5b,Large General Service Time of Use - GS-TOU1 (GUP_L),Sacramento Municipal Utility District,557afaf95457a37c7b8ba376,Large General Service Time of Use - GS-TOU1 (GUP_L),2015-04-10 07:00:00+00:00,2014-01-01 13:00:00+00:00,,,,,,,False,1.267624914442163,excluded,only 1.3 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
539fc345ec4f024c27d8baa1,"Time of Use, General Service, Demand Metered, Option A: GS-2 TOU A, Three Phase (50kV - 220kV)",Southern California Edison Co,5c81808f7bece2299eceb3d6,"Time of Use, General Service, Demand Metered, Option A: GS-2 TOU A, Three Phase (50kV - 220kV)",2018-10-01 07:00:00+00:00,2014-01-01 13:00:00+00:00,,,,,,,False,4.744695414099931,excluded,only 4.7 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
539fc37bec4f024c27d8bc61,"Time of Use, General Service, Demand Metered, Critical Peak-Lite Option: TOU-GS-2 CPP-Lite, Three Phase (At 220kV)",Southern California Edison Co,56b929a85457a3236648d233,"Time of Use, General Service, Demand Metered, Critical Peak-Lite Option: TOU-GS-2 CPP-Lite, Three Phase (At 220kV)",2016-01-01 07:00:00+00:00,2014-01-01 13:00:00+00:00,,,,,,,False,1.995893223819302,excluded,only 2.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
539fc38eec4f024c27d8bd33,"Time of Use, General Service, Demand Metered, Critical Peak-Lite Option: TOU-GS-2 CPP-Lite, Three Phase (50kV-220kV)",Southern California Edison Co,56b92b4e5457a3030348d236,"Time of Use, General Service, Demand Metered, Critical Peak-Lite Option: TOU-GS-2 CPP-Lite, Three Phase (50kV-220kV)",2016-01-01 07:00:00+00:00,2014-01-01 13:00:00+00:00,,,,,,,False,1.995893223819302,excluded,only 2.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
539fc3b4ec4f024c27d8bf53,Schedule FL Flat Rate Service-Not Exceeding 50% Load Factor 601 - 800 Watt,Modesto Irrigation District,539fc3b4ec4f024c27d8bf53,Schedule FL Flat Rate Service-Not Exceeding 50% Load Factor 601 - 800 Watt,2013-04-01 13:00:00+00:00,2013-04-01 13:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
539fc3c6ec4f024c27d8c00b,CI-TOD3: Commercial and Industrial TOD Subtransmission (500-999 kW),Sacramento Municipal Utility District,68c0cadc90fd5c0e640f716e,CI-TOD3: Commercial and Industrial TOD Subtransmission (500-999 kW),2025-05-01 07:00:00+00:00,2014-01-01 08:00:00+00:00,557b03475457a35b328ba37a,Medium General Service Time of Use GS-TOU2 (GUT_M),2015-04-10 07:00:00+00:00,True,10.05886379192334,0.021391612792644343,False,11.326488706365502,included,ok
539fc3ffec4f024c27d8c227,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option B (At 220kV)",Southern California Edison Co,6750790ecb87bf5ac20350c1,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option B (At 220kV)",2024-10-01 06:00:00+00:00,2014-01-01 13:00:00+00:00,539fc3ffec4f024c27d8c227,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option B (At 220kV)",2014-01-01 13:00:00+00:00,False,10.746064339493497,0.02181380309659664,False,10.746064339493497,included,ok
539fc3ffec4f024c27d8c22d,CI-TOD2: Commercial and Industrial TOD Secondary (300-499 kW),Sacramento Municipal Utility District,68c0c9411f5bad3051057c3b,CI-TOD2: Commercial and Industrial TOD Secondary (300-499 kW),2025-05-01 07:00:00+00:00,2014-01-01 13:00:00+00:00,557b06575457a3324c8ba377,Small General Service Time Of Use GS-TOU3 (GUS_S),2015-04-10 07:00:00+00:00,True,10.05886379192334,0.024720240504772617,False,11.326488706365502,included,ok
539fc435ec4f024c27d8c46b,"Time of Use, General Service, Demand Metered, Option A: GS-2 TOU A, Three Phase (At 220kV)",Southern California Edison Co,539fc435ec4f024c27d8c46b,"Time of Use, General Service, Demand Metered, Option A: GS-2 TOU A, Three Phase (At 220kV)",2014-01-01 13:00:00+00:00,2014-01-01 13:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
